date,value
2016-01-01,0.8774163659939912
2016-01-02,0.6289341088774222
2016-01-03,0.2808224986050177
2016-01-04,1.2717093611192551
2016-01-05,0.5383958375915837
2016-01-06,0.2717280584183256
2016-01-07,0.4954566484394349
2016-01-08,1.0558787350346135
2016-01-09,0.8685791101630524
2016-01-10,0.12263146126547093
2016-01-11,0.6347322667645223
2016-01-12,0.7161587824336878
2016-01-13,1.6369095992271225
2016-01-14,1.7409076814354227
2016-01-15,0.7736190848463903
2016-01-16,1.062446731275989
2016-01-17,0.8097143803931999
2016-01-18,0.704940332254775
2016-01-19,1.717708358042029
2016-01-20,0.507050397772654
2016-01-21,0.6224652320515923
2016-01-22,0.31478622044676213
2016-01-23,1.0903963866068525
2016-01-24,1.0452427013733756
2016-01-25,0.5101350815648935
2016-01-26,1.221998350895915
2016-01-27,0.9974415492259879
2016-01-28,1.5186063737503852
2016-01-29,2.104658025296484
2016-01-30,1.0517734913951673
2016-01-31,0.13581213770093847
2016-02-01,1.4557955138440142
2016-02-02,0.09412497976429732
2016-02-03,0.03443792891750294
2016-02-04,1.8995347375118075
2016-02-05,0.9723943581134581
2016-02-06,1.7210078511003024
2016-02-07,0.8358038762258444
2016-02-08,0.20692057076722775
2016-02-09,1.380004043404585
2016-02-10,0.6182086531718781
2016-02-11,0.15015641762884452
2016-02-12,1.4722735899307553
2016-02-13,1.7159274977048422
2016-02-14,0.415217428510779
2016-02-15,0.33613912952905045
2016-02-16,0.2280885696938699
2016-02-17,0.24783851723979242
2016-02-18,1.5562617080431698
2016-02-19,1.0200701629387299
2016-02-20,0.11048336419929897
2016-02-21,1.0982448186761702
2016-02-22,1.1335584651869153
2016-02-23,0.4694885136777353
2016-02-24,1.6512626146882872
2016-02-25,1.3899671601938997
2016-02-26,0.9226432843809131
2016-02-27,0.7872746294211678
2016-02-28,0.22090538301590162
2016-02-29,0.6012670092613319
2016-03-01,0.04457146814561208
2016-03-02,0.5112542268458315
2016-03-03,1.4362832755805508
2016-03-04,0.6160454323100524
2016-03-05,1.037287024293296
2016-03-06,1.0591012244351825
2016-03-07,0.18380806642666944
2016-03-08,1.75014967473555
2016-03-09,0.2679540572784681
2016-03-10,0.1655889835794642
2016-03-11,0.4616731667515541
2016-03-12,0.7887920143264486
2016-03-13,0.7273332556496996
2016-03-14,0.3196755961906537
2016-03-15,0.3121833991503763
2016-03-16,0.27208007104972814
2016-03-17,2.1893874993206253
2016-03-18,1.9041516519931654
2016-03-19,0.824867592581155
2016-03-20,0.8709566381427637
2016-03-21,0.8742210892961083
2016-03-22,0.42067759802907223
2016-03-23,0.7149836224946114
2016-03-24,1.9521605100933164
2016-03-25,0.4591137112560938
2016-03-26,0.9153091708987932
2016-03-27,0.05844917952204128
2016-03-28,0.4353613088269413
2016-03-29,0.16212841493867486
2016-03-30,1.9242840237008547
2016-03-31,0.263160237249764
2016-04-01,0.19265336715807485
2016-04-02,0.1975723493919065
2016-04-03,1.4248463433166056
2016-04-04,0.019369272657734162
2016-04-05,0.6530907864187415
2016-04-06,0.2714482051575719
2016-04-07,0.3659584152010856
2016-04-08,0.38510655111975434
2016-04-09,0.7942542608894756
2016-04-10,0.32783558804053164
2016-04-11,1.5723067415109795
2016-04-12,1.1867000072787428
2016-04-13,0.08161311709417468
2016-04-14,1.2379928837932561
2016-04-15,0.13458024817711117
2016-04-16,1.0386026734606135
2016-04-17,0.32325121827414854
2016-04-18,0.026935617195962
2016-04-19,0.6278116038065076
2016-04-20,0.4648474676995458
2016-04-21,0.9296632720222767
2016-04-22,0.3851270060937469
2016-04-23,0.7212567666735317
2016-04-24,1.6106784781277348
2016-04-25,0.5533552881851841
2016-04-26,0.262546592290071
2016-04-27,1.2971019594302111
2016-04-28,1.3078533472917255
2016-04-29,1.477293237236955
2016-04-30,1.0420665836690555
2016-05-01,1.976635603589561
2016-05-02,0.9525161016627127
2016-05-03,0.6665452040400264
2016-05-04,0.6901159119257506
2016-05-05,1.7565475255444214
2016-05-06,0.21587407364436684
2016-05-07,0.39820757595370865
2016-05-08,1.549201399941097
2016-05-09,1.5329355436673933
2016-05-10,1.049570690943573
2016-05-11,0.13525880368954496
2016-05-12,0.3286813450671814
2016-05-13,0.378612334958874
2016-05-14,0.5269263559013474
2016-05-15,1.0187925105844942
2016-05-16,0.13543329643840868
2016-05-17,0.40325803933491716
2016-05-18,0.7257466089345089
2016-05-19,1.057256438500616
2016-05-20,1.2110702690289763
2016-05-21,0.28081293182780437
2016-05-22,0.2900810607154497
2016-05-23,0.16557600842420764
2016-05-24,0.8137936974282766
2016-05-25,1.2889834596871776
2016-05-26,3.0233621985487247
2016-05-27,0.7533019721570697
2016-05-28,0.5012148366866717
2016-05-29,1.0651562750192234
2016-05-30,0.030447678651539203
2016-05-31,0.026275688914325537
2016-06-01,1.110108236285428
2016-06-02,0.004160666560014262
2016-06-03,1.9320130368215058
2016-06-04,1.2540559407980967
2016-06-05,0.720337273620529
2016-06-06,1.1359933563828408
2016-06-07,0.9428330883797472
2016-06-08,2.5056164725770587
2016-06-09,0.3845070304682618
2016-06-10,0.699090799739273
2016-06-11,0.009601918990103687
2016-06-12,0.250097071166671
2016-06-13,0.28314734293341387
2016-06-14,0.35264935507018935
2016-06-15,0.10045053449647247
2016-06-16,1.3657058349433364
2016-06-17,0.1553379395155635
2016-06-18,0.5839688282960844
2016-06-19,2.195474901581752
2016-06-20,2.0585878071885233
2016-06-21,0.41101272465727956
2016-06-22,0.25858886664958675
2016-06-23,0.7782063623628207
2016-06-24,0.5210280829060275
2016-06-25,1.8677944298586724
2016-06-26,0.756663943635414
2016-06-27,0.07964652593946268
2016-06-28,0.01223315277696448
2016-06-29,0.5573055519773173
2016-06-30,2.045946527435497
2016-07-01,0.1388384773712422
2016-07-02,2.0983223108583675
2016-07-03,0.6702334582442555
2016-07-04,1.3312797234389444
2016-07-05,0.8644634046242807
2016-07-06,1.3912225075443156
2016-07-07,0.40534618244766923
2016-07-08,0.040790057158469575
2016-07-09,0.5532049978522667
2016-07-10,0.027890608997129755
2016-07-11,0.36185953198286036
2016-07-12,0.5106023611687512
2016-07-13,1.058355769077882
2016-07-14,2.8842456595518486
2016-07-15,0.3318567605600452
2016-07-16,0.09404258915816965
2016-07-17,0.6558873875642854
2016-07-18,0.6594499740148939
2016-07-19,0.05066031919793333
2016-07-20,0.2590573408636181
2016-07-21,0.0016946737896996586
2016-07-22,1.9240917295444793
2016-07-23,3.0769316711449286
2016-07-24,1.2532099111371
2016-07-25,2.911254829431994
2016-07-26,1.6134876158537945
2016-07-27,0.3023758041557575
2016-07-28,1.4685539604347255
2016-07-29,0.7454901702278024
2016-07-30,2.3375605171408886
2016-07-31,0.17994204316237464
2016-08-01,0.4984801520213412
2016-08-02,1.1433270533600621
2016-08-03,1.5478854071087906
2016-08-04,1.0684761005936294
2016-08-05,0.5646765416693265
2016-08-06,0.9791533113930075
2016-08-07,0.32727959990498906
2016-08-08,1.4183289814891165
2016-08-09,0.36049099119415556
2016-08-10,1.2834044014114832
2016-08-11,0.24917919977366942
2016-08-12,1.8616284220551849
2016-08-13,2.1824469250153804
2016-08-14,0.17783438677501306
2016-08-15,0.0798357754586484
2016-08-16,0.3967855504060051
2016-08-17,0.5267852360433434
2016-08-18,2.54134800218831
2016-08-19,0.9867665595369719
2016-08-20,0.22138626105987994
2016-08-21,0.3700111417543085
2016-08-22,1.201669758209567
2016-08-23,0.41561861200578737
2016-08-24,1.1941954722750083
2016-08-25,1.1074079425421006
2016-08-26,2.232049704929871
2016-08-27,2.676919913599931
2016-08-28,0.9077152307395435
2016-08-29,0.136124562318186
2016-08-30,0.06724075510875088
2016-08-31,0.70887609803599
2016-09-01,2.275460974510171
2016-09-02,0.10992908081745449
2016-09-03,0.404952807547905
2016-09-04,0.672390501763467
2016-09-05,2.1487947227614574
2016-09-06,0.0578081098372388
2016-09-07,1.4290592869337184
2016-09-08,0.2578622296279551
2016-09-09,0.27550271467423915
2016-09-10,0.3098065240804271
2016-09-11,1.8853114309744992
2016-09-12,0.610017021869717
2016-09-13,0.18566915423335464
2016-09-14,1.3008281132436803
2016-09-15,1.9185328964414332
2016-09-16,0.05666555689137244
2016-09-17,0.6040899169751786
2016-09-18,0.24804310330275764
2016-09-19,0.6721947279734419
2016-09-20,0.7568941467690282
2016-09-21,1.2527953144452164
2016-09-22,0.04201720177147723
2016-09-23,2.012514619077661
2016-09-24,0.044349016863286364
2016-09-25,0.07613459653323641
2016-09-26,1.0190892526178572
2016-09-27,0.7265945467667104
2016-09-28,0.13774724009501138
2016-09-29,0.06471312292172231
2016-09-30,0.970994621978341
2016-10-01,0.051018807237674886
2016-10-02,0.8745155476273778
2016-10-03,0.9063611347115277
2016-10-04,0.46290401583285556
2016-10-05,0.06895135741440524
2016-10-06,2.5697381267057113
2016-10-07,1.381179794272986
2016-10-08,1.3357632555230305
2016-10-09,0.7503823614919625
2016-10-10,0.08858467406675703
2016-10-11,1.6553196495751694
2016-10-12,0.9756976381175135
2016-10-13,0.8126876555830566
2016-10-14,1.434490702161249
2016-10-15,0.8021019982491404
2016-10-16,0.9275138905841824
2016-10-17,0.6527119932331371
2016-10-18,0.03404161337211371
2016-10-19,0.4590012169591891
2016-10-20,0.1777567931307814
2016-10-21,1.091809125472227
2016-10-22,0.2776962796787874
2016-10-23,0.5566482656325589
2016-10-24,0.49686389200517656
2016-10-25,1.5428108298773109
2016-10-26,2.297922013404091
2016-10-27,0.13170895331134608
2016-10-28,1.141784300199793
2016-10-29,0.41845171377387697
2016-10-30,1.5403451672329485
2016-10-31,1.8657073204618584
2016-11-01,0.33859603076719225
2016-11-02,0.04565066244871894
2016-11-03,0.9673940138510198
2016-11-04,0.2703190421405489
2016-11-05,0.4734551231021476
2016-11-06,0.20219901718291336
2016-11-07,0.7359048445323798
2016-11-08,0.01127972765430792
2016-11-09,0.3232259300518715
2016-11-10,0.8429951850168174
2016-11-11,1.3623574443997721
2016-11-12,0.21724051574471934
2016-11-13,1.1436733403648542
2016-11-14,0.006927732959194302
2016-11-15,0.9024116559898432
2016-11-16,1.3534189672890045
2016-11-17,0.3814646427445222
2016-11-18,0.19876302060054185
2016-11-19,0.29876536646726204
2016-11-20,0.2290772440493328
2016-11-21,1.291724094926323
2016-11-22,2.487903021979483
2016-11-23,2.9364330053984857
2016-11-24,1.0397256834213702
2016-11-25,0.9835166295360264
2016-11-26,1.1304419615839423
2016-11-27,0.6623752702939552
2016-11-28,0.007930942414473917
2016-11-29,0.6348856506027584
2016-11-30,1.3952466315710188
2016-12-01,0.189705386554546
2016-12-02,0.9946320673145467
2016-12-03,0.7794963307876601
2016-12-04,1.1725192465209004
2016-12-05,0.2146524779968363
2016-12-06,0.49530295408990266
2016-12-07,0.1459294939427506
2016-12-08,0.003820600778589601
2016-12-09,0.9669429579715533
2016-12-10,1.3283679508211124
2016-12-11,0.9533161471256915
2016-12-12,0.21436743698479463
2016-12-13,0.05414685649865837
2016-12-14,0.011670914857212642
2016-12-15,1.361854457380549
2016-12-16,1.7705558971603426
2016-12-17,1.1788216718137514
2016-12-18,0.06270001749239991
2016-12-19,0.13548176456034733
2016-12-20,0.8012913138332954
2016-12-21,1.0823772345028748
2016-12-22,0.8842976819000627
2016-12-23,0.77623940058807
2016-12-24,0.9439997243429622
2016-12-25,0.37050800791924315
2016-12-26,2.4616739441407063
2016-12-27,0.19278168174187255
2016-12-28,0.5999474617575092
2016-12-29,1.197437086329735
2016-12-30,0.22686277783403186
2016-12-31,0.7704518814621549
2017-01-01,0.606839093398476
2017-01-02,0.5203898427701518
2017-01-03,2.385514040076039
2017-01-04,0.3287993754697746
2017-01-05,0.7482265839990888
2017-01-06,1.025685162441592
2017-01-07,0.5148364442809253
2017-01-08,0.9896958948589617
2017-01-09,0.8027780834304716
2017-01-10,1.6948528528573494
2017-01-11,0.09335480695899086
2017-01-12,1.412435145917461
2017-01-13,0.4989529759547341
2017-01-14,1.0196368062183327
2017-01-15,0.2404737751106309
2017-01-16,0.40938870140048456
2017-01-17,2.1679404036429606
2017-01-18,0.5227832122204131
2017-01-19,0.551475042638964
2017-01-20,0.3320922561807858
2017-01-21,1.3298320142516393
2017-01-22,0.6015088162763741
2017-01-23,0.31351680979652014
2017-01-24,0.5728099613842048
2017-01-25,0.8307101330373944
2017-01-26,0.9755328868260666
2017-01-27,1.0819885384694188
2017-01-28,0.8805122043272741
2017-01-29,1.4522991859836196
2017-01-30,0.8132802086371151
2017-01-31,1.2595738157935836
2017-02-01,0.809250932564088
2017-02-02,0.8442167373848115
2017-02-03,0.8285696054074876
2017-02-04,0.0016756231061904108
2017-02-05,0.2530288950459025
2017-02-06,0.7998780215694619
2017-02-07,0.3071033372441619
2017-02-08,0.5909123745661898
2017-02-09,1.0720785829205473
2017-02-10,1.1686604582162448
